Percentage served,Time in ms
0,96.681
1,145.845
2,152.212
3,159.209
4,166.183
5,173.237
6,180.278
7,187.453
8,194.680
9,202.043
10,209.580
11,216.864
12,224.216
13,231.588
14,239.019
15,248.359
16,255.792
17,263.833
18,272.409
19,283.009
20,288.333
21,289.950
22,290.929
23,291.332
24,291.837
25,292.468
26,293.408
27,294.028
28,294.466
29,295.685
30,296.255
31,296.745
32,297.239
33,297.564
34,297.864
35,298.313
36,298.428
37,298.562
38,298.741
39,298.962
40,299.312
41,299.443
42,299.497
43,299.798
44,300.005
45,300.036
46,300.082
47,300.189
48,300.304
49,300.406
50,300.625
51,300.866
52,301.122
53,301.460
54,301.822
55,302.609
56,303.275
57,304.145
58,304.790
59,305.281
60,305.494
61,305.706
62,305.892
63,306.283
64,306.614
65,306.991
66,307.412
67,307.763
68,307.937
69,308.285
70,308.524
71,308.831
72,308.904
73,309.025
74,309.144
75,309.292
76,309.565
77,309.772
78,310.097
79,310.273
80,384.248
81,410.221
82,441.871
83,450.744
84,463.770
85,518.729
86,603.199
87,657.641
88,712.598
89,762.541
90,782.375
91,857.547
92,864.247
93,894.970
94,912.801
95,924.823
96,937.225
97,952.808
98,988.244
99,1017.718
100,1410.987
