Percentage served,Time in ms
0,5.004
1,16.878
2,43.804
3,72.357
4,78.733
5,84.897
6,91.632
7,98.246
8,104.341
9,111.514
10,118.251
11,124.485
12,130.463
13,137.122
14,143.499
15,149.496
16,156.012
17,163.871
18,169.548
19,195.510
20,207.680
21,207.875
22,209.332
23,209.914
24,210.031
25,210.127
26,210.713
27,211.400
28,212.050
29,212.316
30,212.683
31,213.018
32,213.206
33,213.653
34,213.775
35,214.030
36,214.331
37,214.607
38,215.065
39,215.381
40,216.222
41,219.321
42,220.495
43,220.957
44,220.980
45,221.020
46,221.424
47,221.518
48,222.413
49,222.480
50,222.554
51,222.617
52,222.685
53,222.719
54,222.755
55,222.779
56,222.803
57,222.832
58,222.858
59,222.875
60,222.901
61,222.943
62,222.999
63,223.046
64,223.072
65,223.099
66,223.141
67,223.190
68,223.229
69,223.257
70,223.305
71,223.324
72,223.340
73,223.361
74,223.682
75,223.777
76,223.849
77,223.967
78,224.006
79,224.030
80,224.168
81,224.338
82,224.441
83,224.839
84,225.452
85,226.050
86,227.174
87,227.313
88,227.551
89,227.593
90,227.936
91,228.371
92,228.696
93,229.029
94,229.481
95,229.587
96,229.671
97,229.888
98,385.832
99,404.133
100,557.695
