Percentage served,Time in ms
0,219.290
1,246.335
2,272.574
3,301.117
4,327.405
5,354.076
6,380.747
7,409.368
8,436.681
9,465.238
10,537.065
11,538.599
12,539.406
13,539.975
14,540.576
15,541.043
16,541.464
17,541.910
18,542.223
19,542.736
20,543.150
21,543.599
22,544.096
23,544.460
24,544.869
25,545.056
26,545.249
27,545.493
28,545.615
29,545.698
30,545.923
31,546.268
32,546.735
33,547.075
34,547.216
35,547.382
36,547.522
37,547.701
38,547.858
39,547.959
40,548.143
41,548.402
42,548.639
43,548.978
44,549.264
45,549.388
46,549.658
47,549.829
48,550.069
49,550.333
50,550.564
51,550.810
52,551.133
53,551.395
54,551.690
55,552.035
56,552.274
57,552.595
58,552.839
59,553.123
60,553.474
61,553.752
62,554.166
63,554.433
64,554.600
65,554.780
66,554.976
67,555.203
68,555.474
69,555.715
70,555.934
71,556.241
72,556.571
73,557.023
74,557.732
75,558.674
76,559.712
77,560.418
78,561.707
79,680.518
80,891.505
81,1010.024
82,1053.144
83,1112.768
84,1239.846
85,1244.525
86,1247.111
87,1249.831
88,1251.967
89,1256.573
90,1259.565
91,1322.987
92,1551.162
93,1563.094
94,1569.514
95,1576.639
96,1792.798
97,2250.336
98,2462.434
99,3595.357
100,4564.376
