Percentage served,Time in ms
0,9.244
1,46.935
2,51.274
3,52.419
4,63.973
5,64.659
6,64.951
7,65.382
8,65.805
9,66.246
10,66.496
11,67.894
12,70.452
13,72.389
14,73.675
15,74.028
16,74.226
17,74.471
18,74.905
19,75.346
20,75.963
21,76.388
22,76.934
23,77.556
24,78.152
25,79.814
26,80.016
27,80.217
28,80.317
29,80.392
30,80.520
31,80.725
32,81.109
33,81.588
34,81.825
35,82.108
36,82.558
37,83.021
38,83.437
39,83.651
40,83.854
41,84.179
42,84.292
43,84.423
44,84.615
45,85.169
46,87.299
47,88.927
48,89.180
49,89.539
50,89.639
51,90.001
52,90.304
53,91.016
54,91.622
55,91.924
56,92.144
57,92.522
58,93.061
59,93.664
60,93.957
61,94.174
62,96.489
63,97.851
64,98.733
65,99.295
66,99.994
67,100.419
68,107.086
69,108.667
70,109.966
71,111.154
72,111.725
73,112.081
74,112.693
75,118.168
76,118.878
77,119.916
78,120.335
79,120.874
80,125.030
81,133.473
82,135.717
83,136.431
84,137.207
85,153.547
86,155.363
87,164.843
88,165.146
89,168.895
90,185.436
91,331.077
92,332.497
93,339.701
94,799.839
95,801.701
96,803.170
97,804.456
98,808.479
99,809.108
100,811.650
