Percentage served,Time in ms
0,19.060
1,48.452
2,48.592
3,54.688
4,56.296
5,56.307
6,57.637
7,59.991
8,60.155
9,60.202
10,60.322
11,60.420
12,60.698
13,60.795
14,60.847
15,62.210
16,62.450
17,62.657
18,63.480
19,65.172
20,66.316
21,67.181
22,68.320
23,69.183
24,70.319
25,70.575
26,71.085
27,73.449
28,74.272
29,75.146
30,75.945
31,77.525
32,78.252
33,78.986
34,79.804
35,80.587
36,81.271
37,82.056
38,87.479
39,87.594
40,87.642
41,89.201
42,90.101
43,90.241
44,90.359
45,90.567
46,90.767
47,90.958
48,91.205
49,91.291
50,91.362
51,91.817
52,92.574
53,93.234
54,93.421
55,93.701
56,93.915
57,94.276
58,95.096
59,95.327
60,95.585
61,95.703
62,96.010
63,96.247
64,96.555
65,102.478
66,103.257
67,104.072
68,104.112
69,104.130
70,104.141
71,104.170
72,104.684
73,105.470
74,108.766
75,112.690
76,119.741
77,119.954
78,120.047
79,120.141
80,124.271
81,127.728
82,128.597
83,129.475
84,130.309
85,131.183
86,132.061
87,132.821
88,140.614
89,159.719
90,159.901
91,160.098
92,160.272
93,167.513
94,273.127
95,274.722
96,276.020
97,276.496
98,277.270
99,278.200
100,279.525
