Percentage served,Time in ms
0,94.021
1,98.742
2,103.757
3,108.820
4,113.941
5,119.147
6,124.323
7,130.272
8,135.618
9,140.738
10,146.950
11,152.009
12,157.323
13,162.877
14,168.486
15,174.783
16,180.338
17,185.742
18,191.071
19,194.348
20,196.394
21,198.112
22,200.876
23,203.333
24,204.447
25,204.633
26,204.957
27,205.480
28,207.506
29,210.133
30,211.057
31,211.684
32,211.931
33,212.154
34,212.419
35,212.670
36,212.936
37,213.023
38,213.061
39,213.131
40,213.176
41,213.428
42,213.507
43,213.580
44,213.704
45,213.842
46,213.974
47,214.074
48,214.298
49,214.675
50,214.842
51,215.025
52,215.210
53,215.336
54,215.406
55,215.658
56,216.480
57,216.621
58,216.858
59,216.945
60,217.092
61,217.246
62,217.491
63,217.650
64,217.779
65,217.829
66,217.895
67,218.009
68,218.069
69,218.098
70,218.151
71,218.216
72,218.264
73,218.314
74,218.382
75,218.438
76,218.544
77,218.596
78,320.317
79,330.030
80,339.800
81,355.263
82,376.413
83,412.880
84,430.562
85,472.458
86,489.993
87,545.281
88,554.517
89,580.313
90,594.833
91,623.153
92,672.196
93,720.508
94,745.860
95,820.509
96,835.567
97,847.548
98,857.631
99,874.736
100,981.952
