Percentage served,Time in ms
0,88.541
1,109.818
2,120.525
3,131.694
4,142.651
5,154.165
6,165.267
7,176.495
8,187.817
9,199.226
10,213.135
11,217.945
12,218.639
13,219.319
14,219.646
15,220.006
16,220.232
17,220.365
18,220.486
19,220.622
20,220.737
21,220.867
22,220.980
23,221.170
24,221.482
25,221.687
26,221.865
27,221.956
28,222.018
29,222.124
30,222.238
31,222.359
32,222.459
33,223.677
34,225.330
35,227.940
36,229.167
37,229.603
38,230.421
39,231.103
40,231.781
41,232.766
42,233.522
43,233.599
44,233.629
45,233.678
46,233.736
47,233.791
48,233.890
49,233.944
50,234.030
51,234.238
52,234.331
53,234.401
54,234.498
55,234.581
56,234.710
57,234.772
58,234.939
59,235.070
60,235.180
61,235.411
62,235.705
63,236.479
64,236.956
65,237.140
66,237.527
67,237.837
68,238.000
69,238.203
70,238.398
71,238.583
72,238.859
73,239.437
74,239.639
75,239.860
76,240.178
77,240.526
78,240.599
79,240.687
80,240.788
81,240.845
82,240.913
83,241.034
84,352.939
85,411.175
86,457.355
87,571.447
88,585.232
89,594.371
90,600.001
91,631.789
92,699.019
93,798.771
94,845.290
95,880.157
96,909.787
97,932.578
98,1229.684
99,1424.730
100,2239.408
